# Experiment File Name : card ARV7 _1 01.01.22.sds;;;;;;;;;
# Created By :giulia.salva@gmail.com;;;;;;;;;
# Last Modified Date : 2022-02-10 09:46:08 AM;;;;;;;;;
# Instrument Type : 7900HT Real-Time PCR System;;;;;;;;;
;;;;;;;;;
Experiment Name;Barcode;Well;Target Name;Sample Name;Rn;dRn;Omit;Cycle Number;Passive Ref
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.325;-0.006;false;10.0;4.535.227
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.324;-0.002;false;11.0;4.553.799
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.321;-0.002;false;12.0;4.482.275
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.315;-0.003;false;13.0;4.570.138
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.308;-0.006;false;14.0;4.544.833
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.303;-0.007;false;15.0;4.580.388
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.3;-0.005;false;16.0;4.572.915
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.302;0.001;false;17.0;4.610.782
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.298;0.001;false;18.0;4.620.957
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.296;0.004;false;19.0;4.638.075
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.298;0.009;false;20.0;4.661.602
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.297;0.013;false;21.0;4.688.222
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.309;0.029;false;22.0;4.660.183
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.328;0.053;false;23.0;4.696.753
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.359;0.088;false;24.0;4.679.223
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.413;0.146;false;25.0;4.703.397
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.499;0.236;false;26.0;4.682.031
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.632;0.374;false;27.0;4.736.296
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;1.8;0.546;false;28.0;4.679.422
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;2.013;0.763;false;29.0;4759.89
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;2.265;1.019;false;30.0;4.784.055
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;2.513;1.271;false;31.0;4782.78
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;2.757;1.52;false;32.0;4.731.663
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;2.984;1.751;false;33.0;4784.21
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;3.173;1.944;false;34.0;4.778.635
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;3.339;2.115;false;35.0;4.815.607
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;3.466;2.246;false;36.0;4.806.919
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;3.572;2.355;false;37.0;4.830.396
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;3.666;2.454;false;38.0;4.865.391
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;3.755;2.547;false;39.0;4.778.927
card ARV7 _1 01.01.22.sds;;O4;-477992_mir;110;3.82;2.616;false;40.0;4.866.951
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.873;0.002;false;1.0;4.466.303
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.868;-0.001;false;2.0;4.486.735
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.868;0.0;false;3.0;4.484.622
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.868;0.002;false;4.0;4.516.353
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.863;-0.002;false;5.0;4474.0
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.863;0.0;false;6.0;4.465.056
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.863;0.001;false;7.0;4.581.939
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.861;0.0;false;8.0;4.547.678
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.858;-0.001;false;9.0;4.525.749
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.859;0.001;false;10.0;4.540.246
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.857;0.001;false;11.0;4.551.118
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.855;0.0;false;12.0;4.534.747
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.852;-0.001;false;13.0;4.672.968
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.851;0.0;false;14.0;4.645.526
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.849;-0.001;false;15.0;4.694.381
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.851;0.002;false;16.0;4.574.026
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.846;-0.001;false;17.0;4.729.143
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.847;0.001;false;18.0;4.776.979
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.844;-0.001;false;19.0;4.759.016
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.843;0.0;false;20.0;4.795.911
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.849;0.007;false;21.0;4.766.505
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.855;0.014;false;22.0;4.680.132
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.859;0.021;false;23.0;4.811.091
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.881;0.044;false;24.0;4.689.859
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.911;0.075;false;25.0;4.782.404
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;0.968;0.133;false;26.0;4.700.476
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;1.051;0.218;false;27.0;4.774.646
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;1.174;0.342;false;28.0;4.810.957
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;1.339;0.51;false;29.0;4.753.009
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;1.534;0.706;false;30.0;4.829.159
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;1.738;0.911;false;31.0;4.853.004
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;1.956;1.13;false;32.0;4.742.257
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;2.16;1.336;false;33.0;4.873.346
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;2.358;1.535;false;34.0;4.728.611
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;2.545;1.724;false;35.0;4.875.696
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;2.707;1.887;false;36.0;4.784.623
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;2.83;2.012;false;37.0;4.815.718
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;2.982;2.165;false;38.0;4.821.992
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;3.109;2.294;false;39.0;4.966.717
card ARV7 _1 01.01.22.sds;;O5;-478369_mir;110;3.205;2.391;false;40.0;4.991.818
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.995;-0.021;false;1.0;4.805.559
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.984;-0.028;false;2.0;4.920.156
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.996;-0.011;false;3.0;4.839.333
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.987;-0.015;false;4.0;4.915.992
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.995;-0.002;false;5.0;4.793.222
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.998;0.006;false;6.0;4.829.492
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.996;0.009;false;7.0;4.927.885
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.995;0.012;false;8.0;4.883.269
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.99;0.013;false;9.0;4.898.912
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.981;0.008;false;10.0;4.879.851
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.969;0.001;false;11.0;4945.86
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.961;-0.003;false;12.0;4.896.224
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.951;-0.008;false;13.0;5.092.359
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.951;-0.002;false;14.0;5.078.083
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.945;-0.003;false;15.0;5.109.947
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.946;0.002;false;16.0;4.922.236
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.935;-0.004;false;17.0;5130.72
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.93;-0.004;false;18.0;5102.61
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.929;-0.001;false;19.0;5.144.271
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.926;0.001;false;20.0;5.171.399
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.926;0.007;false;21.0;5.162.118
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.931;0.016;false;22.0;5.040.183
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.938;0.028;false;23.0;5.195.936
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.958;0.053;false;24.0;5.058.655
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;1.979;0.079;false;25.0;5.206.935
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.011;0.116;false;26.0;5.082.475
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.058;0.168;false;27.0;5.218.531
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.105;0.219;false;28.0;5.227.299
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.174;0.294;false;29.0;5.162.363
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.244;0.368;false;30.0;5.248.189
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.31;0.439;false;31.0;5.292.514
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.39;0.523;false;32.0;5.080.042
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.457;0.596;false;33.0;5.280.953
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.527;0.671;false;34.0;5.102.556
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.581;0.73;false;35.0;5.285.016
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.633;0.786;false;36.0;5.124.974
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.681;0.839;false;37.0;5.105.985
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.728;0.891;false;38.0;5.191.461
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.758;0.926;false;39.0;5.330.588
card ARV7 _1 01.01.22.sds;;O6;-478007_mir;110;2.776;0.948;false;40.0;5.342.245
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.521;-0.016;false;1.0;4230.37
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.53;0.007;false;2.0;4.315.737
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.526;0.014;false;3.0;4.276.466
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.516;0.017;false;4.0;4.309.704
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.494;0.007;false;5.0;4.171.687
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.474;0.0;false;6.0;4.222.748
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.451;-0.011;false;7.0;4.436.438
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.444;-0.005;false;8.0;4.304.205
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.435;-0.002;false;9.0;4.263.205
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.418;-0.006;false;10.0;4.221.746
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.411;0.0;false;11.0;4.194.333
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.405;0.006;false;12.0;4.144.364
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.38;-0.007;false;13.0;4.302.339
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.362;-0.012;false;14.0;4.301.256
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.349;-0.013;false;15.0;4.336.737
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.329;-0.02;false;16.0;4.394.461
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.335;-0.002;false;17.0;4.329.506
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.319;-0.005;false;18.0;4.488.458
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.31;-0.002;false;19.0;4.355.512
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.308;0.008;false;20.0;4.374.596
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.29;0.002;false;21.0;4.302.893
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.287;0.012;false;22.0;4.199.834
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.281;0.019;false;23.0;4.321.162
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.268;0.018;false;24.0;4.238.695
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.278;0.041;false;25.0;4.304.811
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.294;0.07;false;26.0;4.171.921
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.31;0.098;false;27.0;4.289.778
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.339;0.139;false;28.0;4.263.532
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.367;0.179;false;29.0;4.313.213
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.446;0.271;false;30.0;4.255.408
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.483;0.32;false;31.0;4.264.293
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.542;0.391;false;32.0;4.113.988
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.617;0.48;false;33.0;4320.84
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.692;0.567;false;34.0;4.109.508
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.731;0.618;false;35.0;4.225.756
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.775;0.675;false;36.0;4.077.853
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.828;0.74;false;37.0;4.021.857
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.881;0.806;false;38.0;4.135.401
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.904;0.841;false;39.0;4.236.938
card ARV7 _1 01.01.22.sds;;O7;-478606_mir;110;3.893;0.843;false;40.0;4.299.009
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.057;0.01;false;1.0;4.270.543
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.057;0.011;false;2.0;4.279.088
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.051;0.008;false;3.0;4290.25
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.047;0.006;false;4.0;4.334.199
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.042;0.004;false;5.0;4.287.113
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.03;-0.006;false;6.0;4.281.782
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.032;-0.002;false;7.0;4.445.525
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.029;-0.003;false;8.0;4.346.735
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.028;-0.001;false;9.0;4.355.908
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.023;-0.003;false;10.0;4.333.025
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.023;-0.002;false;11.0;4.350.375
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.023;0.001;false;12.0;4.282.385
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.019;-0.001;false;13.0;4.449.936
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.016;-0.001;false;14.0;4.421.176
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.01;-0.005;false;15.0;4432.74
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.014;0.001;false;16.0;4.452.522
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.01;0.0;false;17.0;4.477.067
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.004;-0.004;false;18.0;4.559.272
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.003;-0.003;false;19.0;4.500.146
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.002;-0.001;false;20.0;4.535.938
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.001;0.0;false;21.0;4.491.613
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.001;0.002;false;22.0;4560.29
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.001;0.005;false;23.0;4.538.023
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;0.999;0.005;false;24.0;4478.77
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.002;0.011;false;25.0;4.542.038
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.008;0.019;false;26.0;4.604.732
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.02;0.033;false;27.0;4.547.801
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.033;0.048;false;28.0;4560.57
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.043;0.061;false;29.0;4.506.329
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.059;0.079;false;30.0;4.583.902
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.078;0.101;false;31.0;4.533.881
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.091;0.116;false;32.0;4.489.846
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.113;0.14;false;33.0;4.562.658
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.125;0.155;false;34.0;4.598.816
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.15;0.182;false;35.0;4.582.784
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.171;0.206;false;36.0;4.520.764
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.19;0.227;false;37.0;4.500.561
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.207;0.247;false;38.0;4.554.025
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.233;0.275;false;39.0;4.622.882
card ARV7 _1 01.01.22.sds;;O8;-478026_mir;110;1.261;0.305;false;40.0;4.615.382
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;1.013;0.032;false;1.0;4.343.218
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;1.008;0.028;false;2.0;4.397.465
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;1.012;0.033;false;3.0;4.367.755
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;1.005;0.027;false;4.0;4.374.851
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.994;0.018;false;5.0;4.377.334
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.991;0.016;false;6.0;4.370.413
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.983;0.009;false;7.0;4.487.116
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.978;0.006;false;8.0;4.384.535
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.978;0.007;false;9.0;4.446.159
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.972;0.002;false;10.0;4.430.875
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.967;-0.001;false;11.0;4.462.824
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.966;-0.001;false;12.0;4387.84
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.962;-0.004;false;13.0;4.544.036
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.959;-0.006;false;14.0;4.507.833
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.956;-0.007;false;15.0;4.542.146
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.952;-0.011;false;16.0;4542.2
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.95;-0.012;false;17.0;4.570.601
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.949;-0.011;false;18.0;4.615.663
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.945;-0.013;false;19.0;4.602.532
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.945;-0.013;false;20.0;4.653.097
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.94;-0.016;false;21.0;4.620.149
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.939;-0.016;false;22.0;4.659.108
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.938;-0.016;false;23.0;4.634.146
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.932;-0.02;false;24.0;4.585.347
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.931;-0.02;false;25.0;4.672.609
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.93;-0.02;false;26.0;4705.46
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.933;-0.016;false;27.0;4.662.075
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.931;-0.017;false;28.0;4.656.568
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.926;-0.02;false;29.0;4.652.567
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.93;-0.015;false;30.0;4.733.223
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.935;-0.009;false;31.0;4.678.839
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.933;-0.009;false;32.0;4.681.817
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.935;-0.006;false;33.0;4680.7
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.944;0.004;false;34.0;4725.72
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.952;0.013;false;35.0;4.700.015
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.959;0.021;false;36.0;4.669.809
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.966;0.029;false;37.0;4.673.278
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.977;0.042;false;38.0;4.704.799
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;0.987;0.052;false;39.0;4.774.315
card ARV7 _1 01.01.22.sds;;O9;-478213_mir;110;1.005;0.072;false;40.0;4.700.177
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.424;0.003;false;1.0;4.222.118
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.424;0.007;false;2.0;4.247.805
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.425;0.012;false;3.0;4.219.865
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.421;0.012;false;4.0;4.275.914
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.414;0.01;false;5.0;4.179.144
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.407;0.007;false;6.0;4202.28
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.398;0.002;false;7.0;4.331.485
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.39;-0.002;false;8.0;4.325.589
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.383;-0.005;false;9.0;4.262.154
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.374;-0.01;false;10.0;4291.04
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.371;-0.008;false;11.0;4.261.423
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.368;-0.007;false;12.0;4.349.751
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.356;-0.015;false;13.0;4.379.708
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.355;-0.012;false;14.0;4.375.196
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.356;-0.007;false;15.0;4.359.101
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.351;-0.007;false;16.0;4.439.782
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.352;-0.003;false;17.0;4.407.966
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.348;-0.002;false;18.0;4.521.793
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.342;-0.004;false;19.0;4.483.416
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.343;0.001;false;20.0;4.473.441
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.341;0.003;false;21.0;4.473.364
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.342;0.008;false;22.0;4.487.572
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.341;0.012;false;23.0;4.499.224
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.339;0.014;false;24.0;4505.37
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.345;0.024;false;25.0;4.496.209
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.358;0.041;false;26.0;4515.25
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.367;0.054;false;27.0;4.533.035
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.389;0.08;false;28.0;4.543.594
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.439;0.134;false;29.0;4.548.705
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.517;0.217;false;30.0;4.570.409
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.612;0.316;false;31.0;4.561.918
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.727;0.435;false;32.0;4.490.982
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.853;0.565;false;33.0;4.526.807
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;1.971;0.687;false;34.0;4.568.592
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;2.092;0.812;false;35.0;4.585.536
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;2.205;0.93;false;36.0;4.560.675
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;2.314;1.042;false;37.0;4510.91
card ARV7 _1 01.01.22.sds;;O10;-478343_mir;110;2.417;1.15;false;38.0;4539.73
